height,sanctuary_reward,miner_subsidy,time
162447,1498,1498,1575900330
162446,1418,1418,1575900255
162445,1380,1380,1575899860
162444,1190,1190,1575899464
162443,1614,1614,1575899323
162442,2302,2302,1575898573
162441,,2030,1575898540
162440,,1647,1575898521
162439,869,869,1575898124
162438,,1634,1575897706
162437,,1670,1575896340
162436,,1539,1575896175
162435,,1116,1575896152
162434,954,954,1575896046
162433,,978,1575894727
162432,1091,1091,1575894373
162431,,1748,1575894123
162430,,1856,1575893628
162429,,1990,1575893623
162428,,1566,1575893504
162427,,1998,1575893465
162426,2396,2396,1575892570
162425,2368,2368,1575892517
162424,2333,2333,1575892371
162423,1856,1856,1575892247
162422,1811,1811,1575891664
162421,1599,1599,1575890871
162420,1798,1798,1575890551
162419,1453,1453,1575889549
162418,946,946,1575889496
162417,,1106,1575888968
162416,,2047,1575888212
162415,,1868,1575887872
162414,,1676,1575887831
162413,,1135,1575887666
162412,1309,1309,1575887450
162411,1473,1473,1575886003
162410,1188,1188,1575885924
162409,,1792,1575885664
162408,,1625,1575885126
162407,2073,2073,1575884969
162406,,2084,1575884652
162405,,1975,1575884572
162404,,1531,1575883908
162403,1136,1136,1575883813
162402,1568,1568,1575883055
162401,1918,1918,1575882138
162400,2034,2034,1575882038
162399,1992,1992,1575881979
162398,2097,2097,1575881619
162397,2230,2230,1575881263
162396,2912,2912,1575880981
162395,2838,2838,1575880834
162394,2620,2620,1575880792
162393,,1844,1575880785
162392,2337,2337,1575880367
162391,,2620,1575878826
162390,,2524,1575878732
162389,,2469,1575878617
162388,,2363,1575878298
162387,2251,2251,1575877802
162386,,2184,1575877099
162385,2686,2686,1575876838
162384,2541,2541,1575876513
162383,,2458,1575875997
162382,,1918,1575875903
162381,2258,2258,1575875722
162380,,1951,1575874213
162379,1644,1644,1575874208
162378,1781,1781,1575873652
162377,2497,2497,1575873145
162376,2261,2261,1575872695
162375,2031,2031,1575872590
162374,1011,1011,1575872421
162373,1120,1120,1575871938
162372,1260,1260,1575870251
162371,2234,2234,1575870067
162370,2108,2108,1575869854
162369,,1791,1575869687
162368,,869,1575869632
162367,1260,1260,1575869361
162366,,1480,1575867705
162365,,1597,1575867429
162364,,1888,1575867342
162363,,2608,1575867170
162362,,2459,1575867168
162361,,2149,1575867142
162360,1552,1552,1575866866
162359,1823,1823,1575866475
162358,,1828,1575865114
162357,,1764,1575864727
162356,1265,1265,1575864625
162355,1647,1647,1575864111
162354,1610,1610,1575863373
162353,1982,1982,1575863180
162352,2110,2110,1575862709
162351,2414,2414,1575862689
162350,2622,2622,1575862356
162349,2729,2729,1575862220
162348,2510,2510,1575861999
162347,2258,2258,1575861661
162346,1670,1670,1575861259
162345,1391,1391,1575860583
162344,,1462,1575859052
162343,1690,1690,1575858650
162342,,2107,1575857995
162341,,1818,1575857848
162340,,1721,1575857809
162339,,1418,1575857162
162338,,2144,1575856859
162337,,2251,1575856211
162336,,2110,1575856080
162335,,1858,1575855912
162334,,1585,1575855662
162333,,1927,1575854772
162332,,2234,1575854260
162331,,2572,1575854219
162330,2376,2376,1575853840
162329,2041,2041,1575853815
162328,2609,2609,1575853445
162327,2718,2718,1575852949
162326,2563,2563,1575852464
162325,1844,1844,1575852389
162324,2234,2234,1575852288
162323,2528,2528,1575851097
162322,2391,2391,1575850556
162321,,1708,1575850494
162320,,1851,1575850344
162319,2732,2732,1575849442
162318,,2528,1575848975
162317,,2224,1575848974
162316,1307,1307,1575848839
162315,1721,1721,1575848625
162314,,1784,1575846381
162313,,1503,1575846272
162312,,2078,1575846090
162311,,2000,1575845636
162310,,2052,1575845233
162309,1221,1221,1575844999
162308,,1345,1575844864
162307,1630,1630,1575843644
162306,2381,2381,1575843437
162305,2286,2286,1575843161
162304,1964,1964,1575843119
162303,1398,1398,1575843020
162302,2424,2424,1575842471
162301,2176,2176,1575841575
162300,1832,1832,1575841495
162299,869,869,1575841274
162298,1365,1365,1575841122
162297,,1400,1575837308
162296,,1373,1575837141
162295,,869,1575836967
162294,,1032,1575836953
162293,,1390,1575835754
162292,,1648,1575835518
162291,,1344,1575835462
162290,,1470,1575835344
162289,1836,1836,1575834744
162288,,2511,1575834500
162287,,2308,1575834373
162286,2023,2023,1575834361
162285,924,924,1575834212
162284,933,933,1575833586
162283,1743,1743,1575831535
162282,1738,1738,1575831028
162281,1704,1704,1575830959
162280,992,992,1575830859
162279,1466,1466,1575830831
162278,1845,1845,1575829545
162277,1850,1850,1575829479
162276,1729,1729,1575829380
162275,1639,1639,1575829134
162274,1770,1770,1575828612
162273,1518,1518,1575828106
162272,1629,1629,1575827736
162271,2487,2487,1575827324
162270,2427,2427,1575827217
162269,2247,2247,1575826849
162268,,1278,1575826717
162267,2107,2107,1575826707
162266,2086,2086,1575825168
162265,,2045,1575824915
162264,1340,1340,1575824885
162263,1989,1989,1575824750
162262,,1983,1575823519
162261,2235,2235,1575823474
162260,,1967,1575823307
162259,2073,2073,1575822993
162258,2203,2203,1575822369
162257,2924,2924,1575822315
162256,2791,2791,1575822013
162255,2600,2600,1575821947
162254,1484,1484,1575821931
162253,1615,1615,1575821739
162252,2369,2369,1575819545
162251,2467,2467,1575819447
162250,2325,2325,1575819167
162249,,1602,1575819166
162248,1416,1416,1575818942
162247,,2245,1575817697
162246,,2149,1575817298
162245,,2171,1575817012
162244,,1547,1575816866
162243,2193,2193,1575816800
162242,,1907,1575815586
162241,,1824,1575815527
162240,1216,1216,1575815129
162239,1135,1135,1575814776
162238,,869,1575813472
162237,,1379,1575813234
162236,,1325,1575812491
162235,,1402,1575812224
162234,1021,1021,1575812076
162233,1318,1318,1575811834
162232,1271,1271,1575810925
162231,1565,1565,1575810850
162230,2079,2079,1575810468
162229,2244,2244,1575810237
162228,2157,2157,1575810097
162227,2526,2526,1575809962
162226,2370,2370,1575809652
162225,,2450,1575809195
162224,,2149,1575808917
162223,,2129,1575808780
162222,,1754,1575807640
162221,,1626,1575807528
162220,,2497,1575806791
162219,,2237,1575806387
162218,,1936,1575806251
162217,,1274,1575805931
162216,1122,1122,1575805735
162215,,1186,1575801307
162214,,1292,1575800899
162213,,1419,1575800597
162212,,1867,1575800075
162211,,2466,1575800022
162210,2223,2223,1575799956
162209,1917,1917,1575799945
162208,918,918,1575799487
162207,1198,1198,1575799084
162206,1398,1398,1575797180
162205,1516,1516,1575797051
162204,1957,1957,1575796636
162203,2529,2529,1575796523
162202,2351,2351,1575796459
162201,,1959,1575796280
162200,,1082,1575796187
162199,,1607,1575795591
162198,,1750,1575794088
162197,,1929,1575793874
162196,,1959,1575793810
162195,,1985,1575793635
162194,1893,1893,1575792970
162193,1649,1649,1575792830
162192,,2062,1575792413
162191,1782,1782,1575791746
162190,1436,1436,1575791495
162189,869,869,1575791035
162188,869,869,1575790618
162187,,1005,1575788662
162186,1105,1105,1575788366
162185,1278,1278,1575788294
162184,2295,2295,1575788242
162183,2010,2010,1575788108
162182,1705,1705,1575788046
162181,1050,1050,1575787884
162180,1178,1178,1575787642
162179,1199,1199,1575785776
162178,869,869,1575785727
162177,,869,1575785408
162176,,869,1575784556
162175,,869,1575784221
162174,,907,1575783525
162173,,869,1575783297
162172,1085,1085,1575783255
162171,1278,1278,1575782456
162170,1318,1318,1575782375
162169,1465,1465,1575782274
162168,1648,1648,1575781712
162167,2336,2336,1575781518
162166,2499,2499,1575781502
162165,2215,2215,1575781412
162164,2101,2101,1575781288
162163,,1885,1575780977
162162,1817,1817,1575780154
162161,1323,1323,1575779324
162160,928,928,1575779304
162159,882,882,1575778254
162158,1049,1049,1575777469
162157,1742,1742,1575776922
162156,1757,1757,1575776851
162155,1896,1896,1575776691
162154,1576,1576,1575776349
162153,1668,1668,1575776262
162152,,1858,1575775501
162151,,2342,1575775201
162150,2265,2265,1575775039
162149,2082,2082,1575774738
162148,1388,1388,1575774444
162147,1106,1106,1575774168
162146,1250,1250,1575772906
162145,2020,2020,1575772262
162144,,2106,1575772020
162143,,1962,1575771965
162142,,1563,1575771660
162141,1430,1430,1575771458
162140,,1600,1575770596
162139,,1828,1575769924
162138,2535,2535,1575769772
162137,2442,2442,1575769746
162136,2380,2380,1575769424
162135,1716,1716,1575769305
162134,1770,1770,1575769096
162133,1334,1334,1575767693
162132,1999,1999,1575767398
162131,1863,1863,1575766672
162130,2044,2044,1575766573
162129,,1742,1575766210
162128,,1421,1575766017
162127,,869,1575765139
162126,869,869,1575764810
162125,,869,1575762704
162124,,987,1575762473
162123,1110,1110,1575762207
162122,,1672,1575761780
162121,,2052,1575761731
162120,,2027,1575761681
162119,,1502,1575761631
162118,,1657,1575761527
162117,,2546,1575760725
162116,,2439,1575760445
162115,,2137,1575760413
162114,1344,1344,1575760332
162113,1333,1333,1575760001
162112,1717,1717,1575758371
162111,2000,2000,1575757946
162110,1867,1867,1575757938
162109,2328,2328,1575757525
162108,1999,1999,1575757309
162107,2179,2179,1575757098
162106,1478,1478,1575756427
162105,1581,1581,1575756398
162104,,1334,1575755195
162103,2320,2320,1575755017
162102,,2164,1575754509
162101,1880,1880,1575754401
162100,869,869,1575754156
162099,869,869,1575753974
162098,,1745,1575752212
162097,,1662,1575751896
162096,,1411,1575751725
162095,,869,1575751656
162094,869,869,1575751384
162093,,869,1575749903
162092,869,869,1575749467
162091,,906,1575748874
162090,869,869,1575748797
162089,869,869,1575748411
162088,869,869,1575747699
162087,956,956,1575747443
162086,1217,1217,1575746897
162085,1468,1468,1575746793
162084,1701,1701,1575746723
162083,2212,2212,1575746467
162082,2329,2329,1575746349
162081,,2398,1575746144
162080,,2307,1575745857
162079,2273,2273,1575745714
162078,,2044,1575745109
162077,1722,1722,1575744627
162076,,1734,1575744160
162075,,2425,1575743533
162074,2177,2177,1575743105
162073,,1902,1575742945
162072,,1032,1575742681
162071,,912,1575742313
162070,,1283,1575740408
162069,,1601,1575740082
162068,,1996,1575739717
162067,,1628,1575739611
162066,1466,1466,1575739587
162065,1702,1702,1575738911
162064,1702,1702,1575738619
162063,1965,1965,1575737879
162062,1933,1933,1575737785
162061,2005,2005,1575737772
162060,1685,1685,1575736878
162059,1696,1696,1575736830
162058,2607,2607,1575736456
162057,,2481,1575735880
162056,,2106,1575735836
162055,1096,1096,1575735779
162054,,2141,1575735409
162053,,1855,1575733856
162052,,1511,1575733580
162051,,869,1575733494
162050,869,869,1575733418
162049,989,989,1575729808
162048,,929,1575729523
162047,1382,1382,1575729343
162046,,1603,1575728910
162045,,1970,1575728786
162044,,1612,1575728592
162043,,1647,1575728436
162042,1143,1143,1575727917
162041,1115,1115,1575727529
162040,869,869,1575726461
162039,991,991,1575726301
162038,1528,1528,1575725311
162037,1511,1511,1575725232
162036,1149,1149,1575725122
162035,1293,1293,1575724926
162034,2270,2270,1575724460
162033,,2094,1575724063
162032,,1857,1575723967
162031,,905,1575723870
162030,1066,1066,1575723695
162029,,1194,1575721878
162028,,1775,1575721622
162027,,2228,1575721476
162026,,1973,1575721450
162025,,1589,1575721153
162024,869,869,1575721051
162023,1397,1397,1575720392
162022,,1220,1575718944
162021,1289,1289,1575718842
162020,,1453,1575718463
162019,,2406,1575718355
162018,2241,2241,1575717930
162017,1921,1921,1575717847
162016,1199,1199,1575717809
162015,1242,1242,1575717753
162014,1240,1240,1575715747
162013,1202,1202,1575715140
162012,1274,1274,1575714985
162011,1948,1948,1575714611
162010,1794,1794,1575714152
162009,,1633,1575714100
162008,,1337,1575713827
162007,,1493,1575713415
162006,,1577,1575712470
162005,,1287,1575712310
162004,,1215,1575711946
162003,,938,1575711380
162002,,1373,1575710939
162001,,1627,1575710279
162000,,1749,1575710205
161999,,1893,1575709927
161998,,2692,1575709861
161997,,2624,1575709857
161996,,2384,1575709844
161995,,1571,1575709731
161994,1708,1708,1575709273
161993,1926,1926,1575707912
161992,2336,2336,1575707416
161991,2199,2199,1575707221
161990,2298,2298,1575707155
161989,1925,1925,1575706670
161988,2129,2129,1575706370
161987,2278,2278,1575705709
161986,2743,2743,1575705487
161985,,2819,1575705180
161984,,2898,1575705104
161983,2666,2666,1575705069
161982,,2878,1575704936
161981,,2791,1575704075
161980,,2731,1575703922
161979,2473,2473,1575703406
161978,2795,2795,1575703082
161977,,2848,1575702392
161976,,2779,1575702105
161975,,2561,1575701849
161974,,2304,1575701622
161973,,1920,1575700751
161972,1389,1389,1575699979
161971,,1417,1575698239
161970,1358,1358,1575697356
161969,1477,1477,1575696938
161968,1621,1621,1575696279
161967,2530,2530,1575696253
161966,2409,2409,1575696144
161965,2140,2140,1575696111
161964,1116,1116,1575695984
161963,1962,1962,1575695562
161962,1880,1880,1575694190
161961,1890,1890,1575693941
161960,,1215,1575693641
161959,1842,1842,1575693632
161958,,2202,1575692509
161957,,1983,1575692434
161956,1610,1610,1575692308
161955,,1217,1575691933
161954,1506,1506,1575691339
161953,,1989,1575690332
161952,,1726,1575690231
161951,,1659,1575690116
161950,,1076,1575689591
161949,1262,1262,1575689288
161948,1762,1762,1575688236
161947,2034,2034,1575688137
161946,2175,2175,1575687931
161945,2011,2011,1575687874
161944,2828,2828,1575687787
161943,2650,2650,1575687286
161942,2397,2397,1575687156
161941,1305,1305,1575686967
161940,1878,1878,1575686848
161939,1971,1971,1575684161
161938,2034,2034,1575683995
161937,,1875,1575683533
161936,,1901,1575683520
161935,,1926,1575682897
161934,,2324,1575682332
161933,,2149,1575682298
161932,,2416,1575681920
161931,,1708,1575681447
161930,,1885,1575681436
161929,,2056,1575680403
161928,,2736,1575680269
161927,,2542,1575679848
161926,,2258,1575679791
161925,,1308,1575679596
161924,,1600,1575679128
161923,,1870,1575677402
161922,1746,1746,1575676922
161921,1258,1258,1575676780
161920,1403,1403,1575676541
161919,2328,2328,1575675805
161918,2228,2228,1575675490
161917,1985,1985,1575675456
161916,1107,1107,1575675422
161915,1034,1034,1575675320
161914,1542,1542,1575673497
161913,,1519,1575673196
161912,,1791,1575672890
161911,1541,1541,1575672634
161910,1641,1641,1575672518
161909,1851,1851,1575671780
161908,,2715,1575671670
161907,,2449,1575671605
161906,,2162,1575671590
161905,,1903,1575671443
161904,1539,1539,1575671146
161903,869,869,1575668563
161902,869,869,1575667328
161901,1241,1241,1575665778
161900,1637,1637,1575665591
161899,1685,1685,1575665397
161898,1133,1133,1575665305
161897,1281,1281,1575665078
161896,2143,2143,1575664476
161895,2168,2168,1575664140
161894,1888,1888,1575663910
161893,1304,1304,1575663911
161892,905,905,1575663906
161891,1001,1001,1575662236
161890,1346,1346,1575661392
161889,1335,1335,1575661055
161888,1535,1535,1575660801
161887,2033,2033,1575660578
161886,2205,2205,1575660380
161885,2256,2256,1575660015
161884,1798,1798,1575659946
161883,2321,2321,1575659695
161882,2071,2071,1575659002
161881,2109,2109,1575658708
161880,1749,1749,1575658207
161879,2332,2332,1575658173
161878,2313,2313,1575657175
161877,2104,2104,1575657121
161876,2000,2000,1575656970
161875,,2046,1575656457
161874,1916,1916,1575655694
161873,1676,1676,1575655366
161872,1840,1840,1575655049
161871,2697,2697,1575654404
161870,2475,2475,1575654288
161869,2343,2343,1575654196
161868,1223,1223,1575653863
161867,1337,1337,1575653685
161866,1489,1489,1575651615
161865,,2472,1575651605
161864,,2233,1575651389
161863,,1995,1575651361
161862,,886,1575651325
161861,1057,1057,1575651159
161860,,1315,1575648978
161859,,1937,1575648806
161858,,2018,1575648711
161857,,1943,1575648683
161856,,1885,1575648348
161855,,1613,1575648074
161854,,1451,1575647464
161853,,869,1575646853
161852,,999,1575646410
161851,1446,1446,1575645459
161850,1642,1642,1575645192
161849,1761,1761,1575644900
161848,2035,2035,1575644791
161847,2750,2750,1575644660
161846,2521,2521,1575644484
161845,2306,2306,1575644439
161844,1994,1994,1575644091
161843,980,980,1575643827
161842,1115,1115,1575642025
161841,,1685,1575640359
161840,,2007,1575640137
161839,,2033,1575639977
161838,,1575,1575639969
161837,1331,1331,1575639879
161836,,1592,1575638953
161835,,1645,1575638444
161834,,1659,1575637963
161833,,1529,1575637707
161832,,1671,1575637537
161831,,2530,1575636823
161830,,2445,1575636807
161829,,2262,1575636768
161828,,1337,1575636613
161827,,2189,1575636580
161826,2201,2201,1575635053
161825,1866,1866,1575634876
161824,1552,1552,1575634784
161823,1212,1212,1575634558
161822,869,869,1575633249
161821,869,869,1575632079
161820,869,869,1575630792
161819,981,981,1575630258
161818,1253,1253,1575629985
161817,,1389,1575629766
161816,,1523,1575629729
161815,,2354,1575629374
161814,,2292,1575629177
161813,,2003,1575629110
161812,,1143,1575628740
161811,1162,1162,1575628537
161810,,1595,1575627213
161809,,1750,1575626439
161808,,1400,1575626368
161807,,1742,1575626331
161806,,1604,1575625688
161805,,1655,1575625254
161804,,1527,1575624919
161803,2324,2324,1575624766
